figure_id	Species	Group	PlotGroup	median_value	log_median_value
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	60.34	1.78060602558395
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.95	0.997827445492454
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	78.525	1.89500849813543
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	24.19	1.38363766370535
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	16.45	1.216168542366
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.12	1.14983777244485
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	27.32	1.43648228466428
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	52.18	1.71750490706406
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	21.2	1.3263379094828
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	18.56	1.26858031182526
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	84.39	1.92629150151246
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	72.015	1.85742356808557
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.79	1.13956741550803
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	95.15	1.9784092490542
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.31	0.863923318018208
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	23.12	1.36398970818077
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.03	1.00130526295379
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	27.905	1.44568358318202
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	33.58	1.52608198511303
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	44.86	1.65186023735662
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	31.9	1.50379204447976
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	48.57	1.68636899763411
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.96	0.998263698788174
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	50.92	1.70688924787646
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	62.12	1.79323214617779
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	19.65	1.29336476485586
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	1.37	0.136752266326663
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.96	1.11260835255932
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.71	0.987223702536693
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	30.425	1.48323201432616
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	34.38	1.53630713556758
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.16	1.15106632039435
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.33	0.920650214994724
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	35.45	1.54961746460757
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	48.49	1.68565307975181
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.19	1.15198545601386
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	33	1.51851525591978
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.08	0.958090631473623
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	112.675	2.05182795218281
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	24.235	1.38444481606862
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	29.2	1.46538433875574
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.415	1.09395022201972
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	21.01	1.32242811948567
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	16.3	1.21219026877911
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	45.745	1.6603445813111
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.205	1.08654134207113
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.95	0.774524264734136
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	18.14	1.25863967684362
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	30.84	1.4891157775948
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	57.88	1.76252927278236
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	90.29	1.95564013402252
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	39.22	1.59350869665948
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	18.24	1.26102721498632
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	33.7	1.52763118957709
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	18.74	1.2727719040188
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	34.575	1.53876344487348
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	175.9	2.2452660863559
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.11	0.492774353255128
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	21.005	1.32232475344577
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.75	0.942013016359459
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	30.45	1.48358872322101
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.55	1.13194250032393
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.635	1.06577012026233
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	28.6	1.45636755163856
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	18.51	1.26740876501605
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	64.71	1.81097207096136
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	24.88	1.39585212157187
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	24.21	1.38399658330206
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.62	1.06520986551226
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	56.435	1.75154929892812
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	39.62	1.59791556735077
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	69.185	1.84001257300387
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	88.27	1.94581361859395
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	42.77	1.6311402656741
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	28.77	1.45894137142709
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.95	0.774524264734136
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	19.02	1.27921279595229
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	22.19	1.34615925939065
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	24.38	1.38703548263426
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	45.895	1.66176632047064
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	55.725	1.74605085650462
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	57.42	1.75906394450689
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	43.69	1.64038303874478
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	25.27	1.40260696053338
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	26.34	1.42061741942477
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	31.08	1.49248240747052
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	34.99	1.54394518367714
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	21.48	1.33203629887794
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	64.735	1.81113982321765
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.535	1.02263866232115
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	25.83	1.41212608752694
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	35.12	1.5455557438339
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.43	0.974516298168709
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	20.12	1.30363013489981
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	86.01	1.93454945260072
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	15.545	1.19159352015911
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.4	0.732401802238908
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	51.48	1.7116393818494
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.02	0.779603705391958
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	27.81	1.44420255050997
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	54.37	1.73536013177692
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	25.58	1.40790223792853
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	18.98	1.27829849625428
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	25.86	1.41263019994748
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	29.63	1.47173311720313
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	24.93	1.39672402055596
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.66	1.13545387864926
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	31.72	1.50133454779373
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	41.8	1.62117732075581
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	27.84	1.44467079090153
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	46.4	1.66651891653336
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	16.01	1.20439404455594
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	17.82	1.25091013681232
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.74	1.03100832505497
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	15.48	1.18977376185772
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	29.76	1.47363438619425
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	24.27	1.38507156575751
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	26.77	1.42764999350173
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	17.55	1.24427959540723
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	17.55	1.24427959540723
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.07	0.957612075285981
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	15.57	1.19229140186219
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	78.33	1.89392868098433
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	66.705	1.82415903957149
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	15.99	1.20385117977578
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.53	0.930954122514958
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	54.055	1.73283667511391
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	28.855	1.46022258373472
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.855	1.14160966467556
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	37.53	1.5743797216044
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.11	0.786048318113716
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	28.345	1.45247799349745
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	20.62	1.3142907671232
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	54.02	1.73255538380197
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.67	0.56467789772798
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	27.895	1.44552792263366
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.84	1.17143682744583
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.79	0.831876170322974
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	18.54	1.26811207227509
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.67	0.884801026160856
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	83.36	1.9209582269418
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	39.405	1.59555243397075
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	70.715	1.84951215985728
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	21.95	1.34143650313619
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.735	1.03080609434711
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.26	0.354127655292264
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	76.4	1.88309392702359
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	21.58	1.33405345282824
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.385	1.15791288529463
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	30.51	1.4844436310897
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	28.58	1.45606374402711
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	17.97	1.25455049387733
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	46.205	1.66468991450884
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	38.225	1.58234863023587
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	56.71	1.75366041310173
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	27.46	1.43870211445096
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	25.285	1.40286467556249
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	61.365	1.78792144627691
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	58.05	1.76380297221259
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	74.845	1.87416337298074
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.3	1.05308228678041
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.96	1.17493449655672
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.37	0.527642787756754
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	31.71	1.50119761160702
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	31.47	1.49789812293798
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	36.37	1.56074449515393
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	24.325	1.38605463432
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.47	1.1604715324527
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	16.04	1.20520707151129
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	17.42	1.24105064374418
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	31.79	1.50229189404814
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.055	0.956893250807822
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	81.97	1.91365546490755
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	51.07	1.70816670824531
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	16.29	1.21192375031925
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.42	1.01787188683681
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	147.46	2.16867452408379
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.985	0.844172627935858
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	24.925	1.39663690938534
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	40.96	1.61236100825574
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.82	1.17085113409551
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.89	0.770122668145255
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	58.45	1.76678525851601
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	29.12	1.46419286203432
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	27.21	1.43473013786092
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.23	0.915405112148399
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	15.315	1.18511983687922
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	16.73	1.2234985368571
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.31	1.12418131838114
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.46	1.05918840727
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	16.56	1.21906295499216
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	55.77	1.74640142321505
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	26.13	1.41714107177727
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	24.51	1.38934508315577
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.425	1.01808022952013
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	22.94	1.36059530673672
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	20.86	1.31931638603414
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	31.845	1.50304261699559
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.3	0.968487618361967
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	31.635	1.50016921162209
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	21.73	1.33706172490995
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	48.58	1.68645840444613
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	19.64	1.29314369472067
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	22.72	1.35641023854218
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.55	0.816247930391275
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	60.375	1.78085786308731
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	35.11	1.5454320664174
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	27.335	1.43672066701004
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.09	0.706726314561038
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	69.14	1.83973000334374
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	15.825	1.19934646303764
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	70.32	1.84707947966266
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	79.19	1.89867089138605
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	99.385	1.99732127903688
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	18.775	1.27358225882308
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	47.18	1.67375885705407
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	17.58	1.24502134112027
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	30.82	1.48883404351211
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	34.87	1.54245319284159
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.78	1.0326227895378
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	16.965	1.22955642391749
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.14	1.15045248083957
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	69.55	1.84229775876253
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	18.71	1.27207610868291
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.68	1.10312267856755
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	54.67	1.73774986828352
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.15	1.15075950906842
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	88.93	1.94904878067082
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	19.34	1.28645871531761
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	15.36	1.18639404312432
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	47.74	1.67888332437754
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	104.57	2.01940752333329
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.765	0.890147053003218
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	25.05	1.39880946391031
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	83.355	1.92093217685866
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	46.32	1.6657694883144
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	34.25	1.53466184383968
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	24.91	1.39637547098737
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	42.165	1.62495313465
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.18	0.338476414912923
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	39.325	1.59466983566641
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	18.82	1.27462192670722
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.135	1.08404335951173
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	75.62	1.8786372473378
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	23.33	1.36791660031776
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	36.96	1.56773313758566
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	17.41	1.24080126562184
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	35.85	1.55449037142328
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	40.315	1.60546774138687
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.7	1.10380714058408
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	20.72	1.31639184708398
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	22.1	1.34439423881407
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	22.73	1.35660134638721
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	37.6	1.57518899996464
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	44.21	1.64552149724921
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	97.82	1.99042810245813
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	35.38	1.54875905608605
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	32.905	1.51726321497744
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	43.635	1.63983597559089
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	31.125	1.49311075542519
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.74	0.572883214197163
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	15.74	1.19700748719142
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	48.96	1.68984229617598
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	46.46	1.66708014023394
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	32.36	1.51000985501011
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	19.7	1.29446843069651
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	37.11	1.56949212463684
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	63.85	1.8051615817782
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	35.87	1.55473258741998
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	47.01	1.67219117502152
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.18	1.15167929356179
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	15.41	1.18780545697327
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.48	1.1296931139565
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.45	1.01912044635524
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	19.7	1.29446843069651
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	30.33	1.4818738422057
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	66.915	1.82552413132092
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	34.9	1.54282667135419
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	20.94	1.32097875133253
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	34.35	1.53592800571536
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.85	1.17172937818535
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	19.63	1.29292251199621
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	74.825	1.87404730592545
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	16.93	1.22865952333752
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	16.68	1.22219864997786
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	31.655	1.50044368981704
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	106.815	2.02863265141096
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	25.36	1.40415096172399
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.71	0.940023141138419
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	240.105	2.38040138487308
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.33	1.09096659884002
